No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings,,Error [cts]
15852,83.4041,972.9716,957.7613,953.9312,30.25, ,1.3446,,15.2103
15853,83.4081,967.2349,957.7282,953.9148,30.25, ,1.3445,,9.5067
15854,83.4121,938.7755,957.6862,953.8985,30.25, ,1.3445,,-18.9107
15855,83.4161,924.2368,957.6357,953.8821,30.25, ,1.3444,,-33.3989
15856,83.4201,939.4914,957.5778,953.8657,30.25, ,1.3444,,-18.0864
15857,83.4241,945.2751,957.5132,953.8493,30.25, ,1.3443,,-12.2381
15858,83.4281,1010.635,957.443,953.833,30.25, ,1.3443,,53.192
15859,83.4321,993.6863,957.3686,953.8166,30.25, ,1.3442,,36.3177
15860,83.4361,982.2486,957.2908,953.8002,30.25, ,1.3442,,24.9578
15861,83.4401,977.4614,957.2107,953.7838,30.25, ,1.3441,,20.2507
15862,83.4441,987.3494,957.1293,953.7675,30.25, ,1.3441,,30.2201
15863,83.4481,922.2136,957.0473,953.7511,30.25, ,1.344,,-34.8337
15864,83.4521,982.7093,956.9654,953.7347,30.25, ,1.344,,25.7439
15865,83.4561,982.3733,956.884,953.7183,30.25, ,1.3439,,25.4893
15866,83.4601,974.7785,956.8041,953.702,30.25, ,1.3439,,17.9744
15867,83.4641,946.0331,956.726,953.6856,30.25, ,1.3438,,-10.6929
15868,83.4681,916.3587,956.6496,953.6692,30.25, ,1.3438,,-40.2909
15869,83.4721,971.6791,956.5756,953.6528,30.25, ,1.3437,,15.1035
15870,83.4761,995.0774,956.504,953.6365,30.25, ,1.3437,,38.5734
15871,83.4801,979.8312,956.4349,953.6201,30.25, ,1.3436,,23.3963
15872,83.4841,955.2663,956.3683,953.6037,30.25, ,1.3435,,-1.102
15873,83.4881,944.0556,956.3046,953.5873,30.25, ,1.3435,,-12.249
15874,83.4921,974.8122,956.2436,953.571,30.25, ,1.3434,,18.5686
15875,83.4961,987.6581,956.1852,953.5546,30.25, ,1.3434,,31.4729
15876,83.5001,967.8613,956.1295,953.5382,30.25, ,1.3433,,11.7318
15877,83.5041,955.1374,956.0765,953.5218,30.25, ,1.3433,,-0.9391
15878,83.5081,969.4111,956.0259,953.5055,30.25, ,1.3432,,13.3852
15879,83.5121,998.6614,955.9777,953.4891,30.25, ,1.3432,,42.6837
15880,83.5161,1007.573,955.932,953.4727,30.25, ,1.3431,,51.641
15881,83.5201,1029.907,955.8885,953.4563,30.25, ,1.3431,,74.0185
15882,83.5241,1016.67,955.847,953.44,30.25, ,1.343,,60.823
15883,83.5281,953.4692,955.8077,953.4236,30.25, ,1.343,,-2.3385
15884,83.5321,886.4486,955.7702,953.4072,30.25, ,1.3429,,-69.3216
15885,83.5361,988.6997,955.7344,953.3908,30.25, ,1.3429,,32.9653
15886,83.5401,1026.517,955.7002,953.3745,30.25, ,1.3428,,70.8168
15887,83.5441,996.0209,955.6676,953.3581,30.25, ,1.3428,,40.3533
15888,83.5481,909.0555,955.6364,953.3417,30.25, ,1.3427,,-46.5809
15889,83.5521,916.0849,955.6065,953.3253,30.25, ,1.3427,,-39.5216
15890,83.5561,965.3791,955.5781,953.309,30.25, ,1.3426,,9.801
15891,83.5601,1007.767,955.5505,953.2926,30.25, ,1.3426,,52.2165
15892,83.5641,990.2471,955.5237,953.2762,30.25, ,1.3425,,34.7234
15893,83.5681,986.5106,955.498,953.2598,30.25, ,1.3424,,31.0126
15894,83.5721,979.9707,955.4731,953.2434,30.25, ,1.3424,,24.4976
15895,83.5761,989.7348,955.4489,953.2271,30.25, ,1.3423,,34.2859
15896,83.5801,960.4812,955.4254,953.2107,30.25, ,1.3423,,5.0558
15897,83.5841,945.6653,955.4025,953.1943,30.25, ,1.3422,,-9.7372
15898,83.5881,979.4542,955.3802,953.1779,30.25, ,1.3422,,24.074
15899,83.5921,958.255,955.3584,953.1616,30.25, ,1.3421,,2.8966
15900,83.5961,965.3221,955.337,953.1452,30.25, ,1.3421,,9.9851
15901,83.6001,973.5107,955.3161,953.1288,30.25, ,1.342,,18.1946
15902,83.6041,953.4135,955.2955,953.1124,30.25, ,1.342,,-1.882
15903,83.6081,948.4398,955.2753,953.0961,30.25, ,1.3419,,-6.8355
15904,83.6121,975.5597,955.2554,953.0797,30.25, ,1.3419,,20.3043
15905,83.6161,969.4903,955.2357,953.0633,30.25, ,1.3418,,14.2546
15906,83.6201,1003.393,955.2163,953.0469,30.25, ,1.3418,,48.1767
15907,83.6241,1027.884,955.1972,953.0306,30.25, ,1.3417,,72.6868
15908,83.6281,989.5861,955.1783,953.0142,30.25, ,1.3417,,34.4078
15909,83.6321,979.8302,955.1595,952.9978,30.25, ,1.3416,,24.6707
15910,83.6361,987.1646,955.1411,952.9814,30.25, ,1.3416,,32.0235
15911,83.6401,1005.107,955.1227,952.9651,30.25, ,1.3415,,49.9843
15912,83.6441,1030.802,955.1046,952.9487,30.25, ,1.3415,,75.6974
15913,83.6481,969.3422,955.0865,952.9323,30.25, ,1.3414,,14.2557
15914,83.6521,986.7255,955.0687,952.9159,30.25, ,1.3413,,31.6568
15915,83.6561,987.662,955.0509,952.8996,30.25, ,1.3413,,32.6111
15916,83.6601,982.9315,955.0333,952.8832,30.25, ,1.3412,,27.8982
15917,83.6641,983.4307,955.0159,952.8668,30.25, ,1.3412,,28.4148
15918,83.6681,982.3073,954.9985,952.8504,30.25, ,1.3411,,27.3088
15919,83.6721,961.9556,954.9812,952.8341,30.25, ,1.3411,,6.9744
15920,83.6761,944.4957,954.9641,952.8177,30.25, ,1.341,,-10.4684
15921,83.6801,959.1737,954.947,952.8013,30.25, ,1.341,,4.2267
15922,83.6841,965.3616,954.93,952.7849,30.25, ,1.3409,,10.4316
15923,83.6881,941.7246,954.9131,952.7686,30.25, ,1.3409,,-13.1885
15924,83.6921,947.1537,954.8964,952.7522,30.25, ,1.3408,,-7.7427
15925,83.6961,961.5674,954.8796,952.7358,30.25, ,1.3408,,6.6878
15926,83.7001,946.3075,954.863,952.7194,30.25, ,1.3407,,-8.5555
15927,83.7041,1007.737,954.8464,952.7031,30.25, ,1.3407,,52.8906
15928,83.7081,969.2803,954.83,952.6867,30.25, ,1.3406,,14.4503
15929,83.7121,973.7142,954.8135,952.6703,30.25, ,1.3406,,18.9007
15930,83.7161,928.3573,954.7971,952.6539,30.25, ,1.3405,,-26.4398
15931,83.7201,976.2292,954.7809,952.6376,30.25, ,1.3405,,21.4483
15932,83.7241,970.5721,954.7646,952.6212,30.25, ,1.3404,,15.8075
15933,83.7281,998.1153,954.7503,952.6048,30.25, ,1.3404,,43.365
15934,83.7321,943.9978,954.7342,952.5884,30.25, ,1.3403,,-10.7364
15935,83.7361,958.3284,954.7181,952.5721,30.25, ,1.3402,,3.6103
15936,83.7401,963.7334,954.7021,952.5557,30.25, ,1.3402,,9.0313
15937,83.7441,948.907,954.6862,952.5393,30.25, ,1.3401,,-5.7792
15938,83.7481,987.456,954.6702,952.5229,30.25, ,1.3401,,32.7858
15939,83.7521,985.2845,954.6543,952.5066,30.25, ,1.34,,30.6302
15940,83.7561,993.0902,954.6385,952.4902,30.25, ,1.34,,38.4517
15941,83.7601,995.5686,954.6227,952.4738,30.25, ,1.3399,,40.9459
15942,83.7641,960.1085,954.6069,952.4574,30.25, ,1.3399,,5.5016
15943,83.7681,966.2168,954.5912,952.441,30.25, ,1.3398,,11.6256
15944,83.7721,993.7763,954.5756,952.4247,30.25, ,1.3398,,39.2007
15945,83.7761,998.2781,954.56,952.4083,30.25, ,1.3397,,43.7181
15946,83.7801,1024.986,954.5443,952.3919,30.25, ,1.3397,,70.4417
15947,83.7841,1010.33,954.5288,952.3755,30.25, ,1.3396,,55.8012
15948,83.7881,967.4792,954.5132,952.3592,30.25, ,1.3396,,12.966
15949,83.7921,994.5058,954.4977,952.3428,30.25, ,1.3395,,40.0081
15950,83.7961,961.2571,954.4823,952.3264,30.25, ,1.3395,,6.7748
15951,83.8001,971.8719,954.4669,952.31,30.25, ,1.3394,,17.405
15952,83.8041,946.4464,954.4515,952.2937,30.25, ,1.3394,,-8.0051
15953,83.8081,1046.762,954.4362,952.2773,30.25, ,1.3393,,92.3258
15954,83.8121,997.9939,954.4209,952.2609,30.25, ,1.3393,,43.573
15955,83.8161,980.76,954.4056,952.2445,30.25, ,1.3392,,26.3544
15956,83.8201,925.8876,954.3903,952.2282,30.25, ,1.3392,,-28.5027
15957,83.8241,943.1867,954.375,952.2118,30.25, ,1.3391,,-11.1883
15958,83.8281,974.336,954.3598,952.1954,30.25, ,1.339,,19.9762
15959,83.8321,988.1843,954.3445,952.179,30.25, ,1.339,,33.8398
15960,83.8361,983.0821,954.3293,952.1627,30.25, ,1.3389,,28.7528
15961,83.8401,930.9582,954.3142,952.1463,30.25, ,1.3389,,-23.356
15962,83.8441,973.4834,954.299,952.1299,30.25, ,1.3388,,19.1844
15963,83.8481,961.8635,954.2839,952.1135,30.25, ,1.3388,,7.5796
15964,83.8521,929.2119,954.2688,952.0972,30.25, ,1.3387,,-25.0569
15965,83.8561,959.8876,954.2537,952.0808,30.25, ,1.3387,,5.6339
15966,83.8601,1000.109,954.2386,952.0644,30.25, ,1.3386,,45.8704
15967,83.8641,988.7942,954.2236,952.048,30.25, ,1.3386,,34.5706
15968,83.8681,974.2701,954.2086,952.0317,30.25, ,1.3385,,20.0615
15969,83.8721,998.0491,954.1935,952.0153,30.25, ,1.3385,,43.8556
15970,83.8761,972.429,954.1786,951.9989,30.25, ,1.3384,,18.2504
15971,83.8801,937.306,954.1636,951.9825,30.25, ,1.3384,,-16.8576
15972,83.8841,937.8237,954.1487,951.9662,30.25, ,1.3383,,-16.325
15973,83.8881,946.7942,954.1337,951.9498,30.25, ,1.3383,,-7.3395
15974,83.8921,1002.232,954.1188,951.9334,30.25, ,1.3382,,48.1132
15975,83.8961,962.957,954.1039,951.917,30.25, ,1.3382,,8.8531
15976,83.9001,921.6041,954.0891,951.9007,30.25, ,1.3381,,-32.485
15977,83.9041,940.6284,954.0742,951.8843,30.25, ,1.3381,,-13.4458
15978,83.9081,926.2668,954.0593,951.8679,30.25, ,1.338,,-27.7925
15979,83.9121,978.854,954.0444,951.8515,30.25, ,1.338,,24.8096
15980,83.9161,985.8655,954.0297,951.8352,30.25, ,1.3379,,31.8358
15981,83.9201,935.5055,954.0149,951.8188,30.25, ,1.3379,,-18.5094
15982,83.9241,937.8725,954.0001,951.8024,30.25, ,1.3378,,-16.1276
15983,83.9281,945.1052,953.9853,951.786,30.25, ,1.3377,,-8.8801
15984,83.9321,987.9483,953.9705,951.7697,30.25, ,1.3377,,33.9778
15985,83.9361,981.3964,953.9558,951.7533,30.25, ,1.3376,,27.4406
15986,83.9401,982.422,953.941,951.7369,30.25, ,1.3376,,28.481
15987,83.9441,953.1053,953.9263,951.7205,30.25, ,1.3375,,-0.821
15988,83.9481,959.0201,953.9116,951.7041,30.25, ,1.3375,,5.1085
15989,83.9521,945.796,953.8969,951.6878,30.25, ,1.3374,,-8.1009
15990,83.9561,972.2409,953.8822,951.6714,30.25, ,1.3374,,18.3587
15991,83.9601,1034.234,953.8676,951.655,30.25, ,1.3373,,80.3664
15992,83.9641,999.8339,953.8529,951.6386,30.25, ,1.3373,,45.981
15993,83.9681,960.4844,953.8382,951.6223,30.25, ,1.3372,,6.6462
15994,83.9721,980.6503,953.8236,951.6059,30.25, ,1.3372,,26.8267
15995,83.9761,968.5914,953.8099,951.5895,30.25, ,1.3371,,14.7815
15996,83.9801,950.6447,953.7953,951.5731,30.25, ,1.3371,,-3.1506
15997,83.9841,961.4962,953.7807,951.5568,30.25, ,1.337,,7.7155
15998,83.9881,1015.671,953.7661,951.5404,30.25, ,1.337,,61.9049
15999,83.9921,950.5442,953.7515,951.524,30.25, ,1.3369,,-3.2073
16000,83.9961,1005.76,953.7369,951.5076,30.25, ,1.3369,,52.0231
16001,84.0001,997.0727,953.7224,951.4913,30.25, ,1.3368,,43.3503
16002,84.0041,953.0306,953.7079,951.4749,30.25, ,1.3368,,-0.6773
16003,84.0081,978.8429,953.6933,951.4585,30.25, ,1.3367,,25.1496
16004,84.0121,989.2041,953.6788,951.4421,30.25, ,1.3367,,35.5253
16005,84.0161,909.0892,953.6642,951.4258,30.25, ,1.3366,,-44.575
16006,84.0201,988.4257,953.6497,951.4094,30.25, ,1.3366,,34.776
16007,84.0241,965.5814,953.6353,951.393,30.25, ,1.3365,,11.9461
16008,84.0281,953.1179,953.6208,951.3766,30.25, ,1.3365,,-0.5029
16009,84.0321,938.1119,953.6063,951.3603,30.25, ,1.3364,,-15.4944
16010,84.0361,939.1049,953.5918,951.3439,30.25, ,1.3363,,-14.4869
16011,84.0401,974.0896,953.5773,951.3275,30.25, ,1.3363,,20.5123
16012,84.0441,993.9452,953.5629,951.3111,30.25, ,1.3362,,40.3823
16013,84.0481,930.8512,953.5484,951.2948,30.25, ,1.3362,,-22.6972
16014,84.0521,885.6217,953.534,951.2784,30.25, ,1.3361,,-67.9123
16015,84.0561,953.4266,953.5196,951.262,30.25, ,1.3361,,-0.093
16016,84.0601,988.95,953.5051,951.2456,30.25, ,1.336,,35.4449
16017,84.0641,982.654,953.4907,951.2293,30.25, ,1.336,,29.1633
16018,84.0681,1021.958,953.4764,951.2129,30.25, ,1.3359,,68.4816
16019,84.0721,968.7766,953.462,951.1965,30.25, ,1.3359,,15.3146
16020,84.0761,1010.45,953.4476,951.1801,30.25, ,1.3358,,57.0024
16021,84.0801,975.4611,953.4332,951.1638,30.25, ,1.3358,,22.0279
16022,84.0841,956.1158,953.4189,951.1474,30.25, ,1.3357,,2.6969
16023,84.0881,1020.01,953.4045,951.131,30.25, ,1.3357,,66.6055
16024,84.0921,1003.561,953.3901,951.1146,30.25, ,1.3356,,50.1709
16025,84.0961,1015.05,953.3758,951.0983,30.25, ,1.3356,,61.6742
16026,84.1001,949.4854,953.3615,951.0819,30.25, ,1.3355,,-3.8761
16027,84.1041,956.9056,953.3471,951.0655,30.25, ,1.3355,,3.5585
16028,84.1081,963.9842,953.3328,951.0491,30.25, ,1.3354,,10.6514
16029,84.1121,1013.403,953.3185,951.0328,30.25, ,1.3354,,60.0845
16030,84.1161,983.7475,953.3042,951.0164,30.25, ,1.3353,,30.4433
16031,84.1201,919.9641,953.2899,951,30.25, ,1.3353,,-33.3258
16032,84.1241,930.0693,953.3041,951.0121,30.25, ,1.3352,,-23.2348
16033,84.1281,943.8704,953.3183,951.0241,30.25, ,1.3352,,-9.4479
16034,84.1321,923.0133,953.3324,951.0362,30.25, ,1.3351,,-30.3191
16035,84.1361,930.9542,953.3466,951.0483,30.25, ,1.3351,,-22.3924
16036,84.1401,975.442,953.3608,951.0604,30.25, ,1.335,,22.0812
16037,84.1441,983.0832,953.375,951.0724,30.25, ,1.335,,29.7082
16038,84.1481,957.5688,953.3892,951.0845,30.25, ,1.3349,,4.1796
16039,84.1521,945.2842,953.4034,951.0966,30.25, ,1.3349,,-8.1192
16040,84.1561,940.948,953.4177,951.1087,30.25, ,1.3348,,-12.4697
16041,84.1601,965.9094,953.4319,951.1207,30.25, ,1.3347,,12.4775
16042,84.1641,968.5393,953.4461,951.1328,30.25, ,1.3347,,15.0932
16043,84.1681,925.3149,953.4604,951.1449,30.25, ,1.3346,,-28.1455
16044,84.1721,928.0538,953.4746,951.1569,30.25, ,1.3346,,-25.4208
16045,84.1761,935.9073,953.4888,951.169,30.25, ,1.3345,,-17.5815
16046,84.1801,960.122,953.5031,951.1811,30.25, ,1.3345,,6.6189
16047,84.1841,900.4421,953.5174,951.1932,30.25, ,1.3344,,-53.0753
16048,84.1881,949.4926,953.5317,951.2052,30.25, ,1.3344,,-4.0391
16049,84.1921,1006.939,953.546,951.2173,30.25, ,1.3343,,53.393
16050,84.1961,1039.593,953.5602,951.2294,30.25, ,1.3343,,86.0328
16051,84.2001,984.171,953.5746,951.2415,30.25, ,1.3342,,30.5964
16052,84.2041,996.419,953.5889,951.2535,30.25, ,1.3342,,42.8301
16053,84.2081,1014.084,953.6032,951.2656,30.25, ,1.3341,,60.4808
16054,84.2121,974.1236,953.6175,951.2777,30.25, ,1.3341,,20.5061
16055,84.2161,951.1538,953.6318,951.2897,30.25, ,1.334,,-2.478
16056,84.2201,963.8658,953.6462,951.3018,30.25, ,1.334,,10.2196
16057,84.2241,975.6796,953.6605,951.3139,30.25, ,1.3339,,22.0191
16058,84.2281,944.2079,953.6749,951.326,30.25, ,1.3339,,-9.467
16059,84.2321,947.4612,953.6891,951.338,30.25, ,1.3338,,-6.2279
16060,84.2361,979.9368,953.7036,951.3501,30.25, ,1.3338,,26.2332
16061,84.2401,986.8188,953.7179,951.3622,30.25, ,1.3337,,33.1009
16062,84.2441,986.0285,953.7323,951.3743,30.25, ,1.3337,,32.2962
16063,84.2481,989.3128,953.7467,951.3863,30.25, ,1.3336,,35.5661
16064,84.2521,991.9829,953.761,951.3984,30.25, ,1.3336,,38.2219
16065,84.2561,977.3494,953.7755,951.4105,30.25, ,1.3335,,23.5739
16066,84.2601,1006.131,953.7899,951.4225,30.25, ,1.3335,,52.3411
16067,84.2641,1035.95,953.8043,951.4346,30.25, ,1.3334,,82.1457
16068,84.2681,983.2639,953.8187,951.4467,30.25, ,1.3334,,29.4452
16069,84.2721,937.5703,953.8331,951.4588,30.25, ,1.3333,,-16.2628
16070,84.2761,973.4469,953.8475,951.4708,30.25, ,1.3333,,19.5994
16071,84.2801,962.6012,953.8619,951.4829,30.25, ,1.3332,,8.7393
16072,84.2841,935.7929,953.8764,951.495,30.25, ,1.3332,,-18.0835
16073,84.2881,909.7438,953.8908,951.507,30.25, ,1.3331,,-44.147
16074,84.2921,1047.181,953.9053,951.5191,30.25, ,1.333,,93.2757
16075,84.2961,976.9746,953.9197,951.5312,30.25, ,1.333,,23.0549
16076,84.3001,923.4277,953.9342,951.5433,30.25, ,1.3329,,-30.5065
16077,84.3041,964.621,953.9487,951.5553,30.25, ,1.3329,,10.6723
16078,84.3081,961.6931,953.9631,951.5674,30.25, ,1.3328,,7.73
16079,84.3121,954.3478,953.9776,951.5795,30.25, ,1.3328,,0.3702
16080,84.3161,980.9321,953.9921,951.5916,30.25, ,1.3327,,26.94
16081,84.3201,971.9025,954.0066,951.6036,30.25, ,1.3327,,17.8959
16082,84.3241,977.7673,954.0211,951.6157,30.25, ,1.3326,,23.7462
16083,84.3281,993.4221,954.0356,951.6278,30.25, ,1.3326,,39.3865
16084,84.3321,953.2697,954.0501,951.6398,30.25, ,1.3325,,-0.7804
16085,84.3361,968.9812,954.0646,951.6519,30.25, ,1.3325,,14.9166
16086,84.3401,1019.091,954.0792,951.664,30.25, ,1.3324,,65.0118
16087,84.3441,973.0023,954.0937,951.6761,30.25, ,1.3324,,18.9086
16088,84.3481,959.1516,954.1082,951.6881,30.25, ,1.3323,,5.0434
16089,84.3521,970.5618,954.1227,951.7002,30.25, ,1.3323,,16.4391
16090,84.3561,995.2125,954.1373,951.7123,30.25, ,1.3322,,41.0752
16091,84.3601,997.2185,954.1519,951.7244,30.25, ,1.3322,,43.0666
16092,84.3641,1015.883,954.1664,951.7364,30.25, ,1.3321,,61.7166
16093,84.3681,922.1785,954.181,951.7485,30.25, ,1.3321,,-32.0025
16094,84.3721,925.3342,954.1956,951.7606,30.25, ,1.332,,-28.8614
16095,84.3761,990.0362,954.2101,951.7726,30.25, ,1.332,,35.8261
16096,84.3801,981.4193,954.2247,951.7847,30.25, ,1.3319,,27.1946
16097,84.3841,961.8258,954.2393,951.7968,30.25, ,1.3319,,7.5865
16098,84.3881,955.0386,954.2539,951.8089,30.25, ,1.3318,,0.7847
16099,84.3921,983.5461,954.2685,951.8209,30.25, ,1.3318,,29.2776
16100,84.3961,958.8185,954.2831,951.833,30.25, ,1.3317,,4.5354
16101,84.4001,982.238,954.2977,951.8451,30.25, ,1.3317,,27.9403
16102,84.4041,997.3219,954.3124,951.8572,30.25, ,1.3316,,43.0095
16103,84.4081,1017.477,954.327,951.8692,30.25, ,1.3316,,63.15
16104,84.4121,954.8686,954.3416,951.8813,30.25, ,1.3315,,0.527
16105,84.4161,925.6505,954.3563,951.8934,30.25, ,1.3315,,-28.7058
16106,84.4201,960.9224,954.3709,951.9054,30.25, ,1.3314,,6.5515
16107,84.4241,963.9747,954.3856,951.9175,30.25, ,1.3314,,9.5891
16108,84.4281,950.2964,954.4002,951.9296,30.25, ,1.3313,,-4.1038
16109,84.4321,934.9021,954.4149,951.9417,30.25, ,1.3313,,-19.5128
16110,84.4361,945.5143,954.4296,951.9537,30.25, ,1.3312,,-8.9153
16111,84.4401,1021.468,954.4442,951.9658,30.25, ,1.3311,,67.0238
16112,84.4441,1017.126,954.4589,951.9779,30.25, ,1.3311,,62.6671
16113,84.4481,959.816,954.4736,951.99,30.25, ,1.331,,5.3424
16114,84.4521,966.8675,954.4883,952.002,30.25, ,1.331,,12.3792
16115,84.4561,994.3266,954.503,952.0141,30.25, ,1.3309,,39.8236
16116,84.4601,999.8825,954.5177,952.0262,30.25, ,1.3309,,45.3648
16117,84.4641,980.1403,954.5324,952.0382,30.25, ,1.3308,,25.6079
16118,84.4681,978.3939,954.5471,952.0503,30.25, ,1.3308,,23.8468
16119,84.4721,983.181,954.5618,952.0624,30.25, ,1.3307,,28.6192
16120,84.4761,1029.23,954.5765,952.0745,30.25, ,1.3307,,74.6535
16121,84.4801,1000.659,954.5913,952.0865,30.25, ,1.3306,,46.0677
16122,84.4841,967.4557,954.6061,952.0986,30.25, ,1.3306,,12.8496
16123,84.4881,974.8964,954.6208,952.1107,30.25, ,1.3305,,20.2756
16124,84.4921,955.2291,954.6355,952.1228,30.25, ,1.3305,,0.5936
16125,84.4961,971.1064,954.6503,952.1348,30.25, ,1.3304,,16.4561
16126,84.5001,951.3057,954.665,952.1469,30.25, ,1.3304,,-3.3593
16127,84.5041,960.922,954.6799,952.159,30.25, ,1.3303,,6.2421
16128,84.5081,976.8669,954.6946,952.171,30.25, ,1.3303,,22.1723
16129,84.5121,969.6109,954.7094,952.1831,30.25, ,1.3302,,14.9015
16130,84.5161,948.6829,954.7242,952.1952,30.25, ,1.3302,,-6.0413
16131,84.5201,957.8373,954.739,952.2073,30.25, ,1.3301,,3.0983
16132,84.5241,975.7714,954.7538,952.2193,30.25, ,1.3301,,21.0176
16133,84.5281,971.4773,954.7686,952.2314,30.25, ,1.33,,16.7087
16134,84.5321,970.7601,954.7834,952.2435,30.25, ,1.33,,15.9767
16135,84.5361,936.0307,954.7982,952.2555,30.25, ,1.3299,,-18.7675
16136,84.5401,954.7093,954.813,952.2676,30.25, ,1.3299,,-0.1037
16137,84.5441,967.0811,954.8279,952.2797,30.25, ,1.3298,,12.2532
16138,84.5481,947.2986,954.8427,952.2918,30.25, ,1.3298,,-7.5441
16139,84.5521,951.6592,954.8575,952.3038,30.25, ,1.3297,,-3.1983
16140,84.5561,964.7269,954.8724,952.3159,30.25, ,1.3297,,9.8545
16141,84.5601,940.0102,954.8873,952.328,30.25, ,1.3296,,-14.8771
16142,84.5641,977.9867,954.9021,952.3401,30.25, ,1.3296,,23.0846
16143,84.5681,956.9231,954.9169,952.3521,30.25, ,1.3295,,2.0062
16144,84.5721,940.5305,954.9318,952.3642,30.25, ,1.3295,,-14.4013
16145,84.5761,1010.229,954.9467,952.3763,30.25, ,1.3294,,55.2823
16146,84.5801,978.2742,954.9616,952.3883,30.25, ,1.3294,,23.3126
16147,84.5841,948.1771,954.9764,952.4004,30.25, ,1.3293,,-6.7993
16148,84.5881,956.7399,954.9913,952.4125,30.25, ,1.3293,,1.7486
16149,84.5921,960.6991,955.0063,952.4246,30.25, ,1.3292,,5.6928
16150,84.5961,972.9929,955.0212,952.4366,30.25, ,1.3292,,17.9717
16151,84.6001,976.2771,955.0361,952.4487,30.25, ,1.3291,,21.241
16152,84.6041,960.1327,955.051,952.4608,30.25, ,1.3291,,5.0817
16153,84.6081,965.5491,955.0659,952.4729,30.25, ,1.329,,10.4832
16154,84.6121,971.8665,955.0809,952.4849,30.25, ,1.329,,16.7856
16155,84.6161,985.6135,955.0958,952.497,30.25, ,1.3289,,30.5177
16156,84.6201,985.3111,955.1108,952.5091,30.25, ,1.3289,,30.2003
16157,84.6241,968.295,955.1257,952.5211,30.25, ,1.3288,,13.1693
16158,84.6281,978.8298,955.1406,952.5332,30.25, ,1.3287,,23.6892
16159,84.6321,942.9271,955.1556,952.5453,30.25, ,1.3287,,-12.2285
16160,84.6361,941.0497,955.1706,952.5574,30.25, ,1.3286,,-14.1209
16161,84.6401,990.0772,955.1856,952.5694,30.25, ,1.3286,,34.8916
16162,84.6441,966.4747,955.2005,952.5815,30.25, ,1.3285,,11.2742
16163,84.6481,1005.823,955.2155,952.5936,30.25, ,1.3285,,50.6075
16164,84.6521,1024.852,955.2305,952.6057,30.25, ,1.3284,,69.6215
16165,84.6561,1005.837,955.2455,952.6177,30.25, ,1.3284,,50.5915
16166,84.6601,957.008,955.2606,952.6298,30.25, ,1.3283,,1.7474
16167,84.6641,934.5796,955.2755,952.6419,30.25, ,1.3283,,-20.6959
16168,84.6681,984.3497,955.2905,952.6539,30.25, ,1.3282,,29.0592
16169,84.6721,992.0765,955.3055,952.666,30.25, ,1.3282,,36.771
16170,84.6761,965.1359,955.3206,952.6781,30.25, ,1.3281,,9.8153
16171,84.6801,955.6585,955.3357,952.6902,30.25, ,1.3281,,0.3228
16172,84.6841,966.8128,955.3506,952.7022,30.25, ,1.328,,11.4622
16173,84.6881,1004.856,955.3657,952.7143,30.25, ,1.328,,49.4903
16174,84.6921,968.5219,955.3808,952.7264,30.25, ,1.3279,,13.1411
16175,84.6961,968.2047,955.3959,952.7385,30.25, ,1.3279,,12.8088
16176,84.7001,975.8327,955.4109,952.7505,30.25, ,1.3278,,20.4218
16177,84.7041,993.0161,955.426,952.7626,30.25, ,1.3278,,37.5901
16178,84.7081,979.6686,955.441,952.7747,30.25, ,1.3277,,24.2276
16179,84.7121,951.7241,955.4561,952.7867,30.25, ,1.3277,,-3.732
16180,84.7161,956.7918,955.4713,952.7988,30.25, ,1.3276,,1.3205
16181,84.7201,958.4388,955.4863,952.8109,30.25, ,1.3276,,2.9525
16182,84.7241,1009.027,955.5014,952.823,30.25, ,1.3275,,53.5256
16183,84.7281,976.9138,955.5165,952.835,30.25, ,1.3275,,21.3973
16184,84.7321,998.9313,955.5316,952.8471,30.25, ,1.3274,,43.3997
16185,84.7361,965.0519,955.5468,952.8592,30.25, ,1.3274,,9.5051
16186,84.7401,930.7051,955.5619,952.8713,30.25, ,1.3273,,-24.8568
16187,84.7441,921.803,955.577,952.8833,30.25, ,1.3273,,-33.774
16188,84.7481,940.0734,955.5922,952.8954,30.25, ,1.3272,,-15.5188
16189,84.7521,960.3297,955.6073,952.9075,30.25, ,1.3272,,4.7224
16190,84.7561,975.6487,955.6224,952.9195,30.25, ,1.3271,,20.0263
16191,84.7601,953.3602,955.6376,952.9316,30.25, ,1.3271,,-2.2774
16192,84.7641,993.2935,955.6528,952.9437,30.25, ,1.327,,37.6407
16193,84.7681,938.1967,955.6679,952.9558,30.25, ,1.327,,-17.4712
16194,84.7721,937.4921,955.6831,952.9678,30.25, ,1.3269,,-18.191
16195,84.7761,984.6269,955.6983,952.9799,30.25, ,1.3269,,28.9286
16196,84.7801,1005.186,955.7135,952.992,30.25, ,1.3268,,49.4725
16197,84.7841,1034.264,955.7286,953.0041,30.25, ,1.3268,,78.5354
16198,84.7881,1030.369,955.7438,953.0161,30.25, ,1.3267,,74.6252
16199,84.7921,1014.447,955.7591,953.0282,30.25, ,1.3267,,58.6879
16200,84.7961,957.1026,955.7743,953.0403,30.25, ,1.3266,,1.3283
16201,84.8001,961.9464,955.7896,953.0523,30.25, ,1.3266,,6.1568
