No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings,,Error [cts]
10618,62.4681,980.85,966.5708,940.5552,30.25, ,1.7251,,14.2792
10619,62.4721,949.6519,966.4954,940.5392,30.25, ,1.725,,-16.8435
10620,62.4761,967.0158,966.42,940.5231,30.25, ,1.7249,,0.5958
10621,62.4801,932.5481,966.3451,940.507,30.25, ,1.7248,,-33.797
10622,62.4841,971.0479,966.2703,940.491,30.25, ,1.7247,,4.7776
10623,62.4881,938.9228,966.1957,940.4749,30.25, ,1.7246,,-27.2729
10624,62.4921,953.2504,966.1213,940.4588,30.25, ,1.7245,,-12.8709
10625,62.4961,1011.855,966.0471,940.4428,30.25, ,1.7244,,45.8079
10626,62.5001,989.2315,965.9731,940.4267,30.25, ,1.7243,,23.2584
10627,62.5041,976.0758,965.8993,940.4106,30.25, ,1.7242,,10.1765
10628,62.5081,946.461,965.8257,940.3946,30.25, ,1.7241,,-19.3647
10629,62.5121,955.8589,965.7523,940.3785,30.25, ,1.724,,-9.8934
10630,62.5161,981.502,965.6791,940.3624,30.25, ,1.7239,,15.8229
10631,62.5201,958.0396,965.6061,940.3464,30.25, ,1.7238,,-7.5665
10632,62.5241,962.4938,965.5333,940.3303,30.25, ,1.7237,,-3.0395
10633,62.5281,955.7977,965.4607,940.3142,30.25, ,1.7236,,-9.663
10634,62.5321,940.6832,965.3882,940.2982,30.25, ,1.7235,,-24.705
10635,62.5361,967.629,965.3161,940.2821,30.25, ,1.7234,,2.3129
10636,62.5401,961.8158,965.2441,940.266,30.25, ,1.7233,,-3.4283
10637,62.5441,943.5837,965.1722,940.25,30.25, ,1.7232,,-21.5885
10638,62.5481,918.7109,965.1006,940.2339,30.25, ,1.7231,,-46.3897
10639,62.5521,945.681,965.0291,940.2178,30.25, ,1.723,,-19.3481
10640,62.5561,894.8282,964.9579,940.2018,30.25, ,1.7229,,-70.1297
10641,62.5601,930.8182,964.8867,940.1857,30.25, ,1.7228,,-34.0685
10642,62.5641,963.1077,964.8159,940.1696,30.25, ,1.7227,,-1.7082
10643,62.5681,934.0936,964.7452,940.1536,30.25, ,1.7226,,-30.6516
10644,62.5721,949.333,964.6747,940.1375,30.25, ,1.7225,,-15.3417
10645,62.5761,965.6095,964.6043,940.1214,30.25, ,1.7224,,1.0052
10646,62.5801,928.2436,964.5342,940.1054,30.25, ,1.7223,,-36.2906
10647,62.5841,942.8118,964.4642,940.0893,30.25, ,1.7222,,-21.6524
10648,62.5881,961.1273,964.3945,940.0732,30.25, ,1.7221,,-3.2672
10649,62.5921,963.2868,964.3249,940.0572,30.25, ,1.722,,-1.0381
10650,62.5961,946.8135,964.2554,940.0411,30.25, ,1.7219,,-17.4419
10651,62.6001,928.345,964.1863,940.025,30.25, ,1.7218,,-35.8413
10652,62.6041,921.1507,964.1172,940.009,30.25, ,1.7217,,-42.9665
10653,62.6081,974.11,964.0483,939.9929,30.25, ,1.7216,,10.0617
10654,62.6121,984.5313,963.9796,939.9768,30.25, ,1.7215,,20.5517
10655,62.6161,946.6174,963.9111,939.9608,30.25, ,1.7214,,-17.2937
10656,62.6201,937.6482,963.8428,939.9447,30.25, ,1.7213,,-26.1946
10657,62.6241,969.0071,963.7746,939.9286,30.25, ,1.7212,,5.2325
10658,62.6281,980.008,963.7067,939.9126,30.25, ,1.7211,,16.3013
10659,62.6321,963.8633,963.6389,939.8965,30.25, ,1.721,,0.2244
10660,62.6361,972.9635,963.5712,939.8804,30.25, ,1.7209,,9.3923
10661,62.6401,964.0083,963.5038,939.8644,30.25, ,1.7208,,0.5045
10662,62.6441,937.3796,963.4364,939.8483,30.25, ,1.7207,,-26.0568
10663,62.6481,918.8272,963.3693,939.8322,30.25, ,1.7206,,-44.5421
10664,62.6521,949.3436,963.3024,939.8162,30.25, ,1.7205,,-13.9588
10665,62.6561,929.4719,963.2357,939.8001,30.25, ,1.7204,,-33.7638
10666,62.6601,938.3537,963.169,939.784,30.25, ,1.7203,,-24.8153
10667,62.6641,927.164,963.1025,939.768,30.25, ,1.7202,,-35.9385
10668,62.6681,896.526,963.0364,939.7519,30.25, ,1.7201,,-66.5104
10669,62.6721,987.9363,962.9703,939.7358,30.25, ,1.72,,24.966
10670,62.6761,918.156,962.9043,939.7197,30.25, ,1.7199,,-44.7483
10671,62.6801,901.5822,962.8386,939.7037,30.25, ,1.7198,,-61.2564
10672,62.6841,928.972,962.7729,939.6876,30.25, ,1.7197,,-33.8009
10673,62.6881,961.5367,962.7076,939.6715,30.25, ,1.7196,,-1.1709
10674,62.6921,960.3678,962.6422,939.6555,30.25, ,1.7195,,-2.2744
10675,62.6961,940.583,962.5771,939.6394,30.25, ,1.7194,,-21.9941
10676,62.7001,951.9699,961.8647,939.6233,30.25, ,1.7193,,-9.8948
10677,62.7041,932.2358,961.8004,939.6073,30.25, ,1.7192,,-29.5646
10678,62.7081,947.3676,961.7361,939.5912,30.25, ,1.7191,,-14.3685
10679,62.7121,959.636,961.6721,939.5751,30.25, ,1.719,,-2.0361
10680,62.7161,980.1523,961.6083,939.5591,30.25, ,1.7189,,18.544
10681,62.7201,982.1912,961.5446,939.543,30.25, ,1.7188,,20.6466
10682,62.7241,945.9388,961.481,939.5269,30.25, ,1.7187,,-15.5422
10683,62.7281,961.2163,961.4176,939.5109,30.25, ,1.7186,,-0.2013
10684,62.7321,945.9399,961.3544,939.4948,30.25, ,1.7185,,-15.4145
10685,62.7361,932.3543,961.2913,939.4787,30.25, ,1.7184,,-28.937
10686,62.7401,987.6887,961.2284,939.4627,30.25, ,1.7183,,26.4603
10687,62.7441,935.2295,961.1656,939.4466,30.25, ,1.7182,,-25.9361
10688,62.7481,939.3905,961.103,939.4305,30.25, ,1.7181,,-21.7125
10689,62.7521,981.1266,961.0405,939.4145,30.25, ,1.718,,20.0861
10690,62.7561,890.2861,960.9783,939.3984,30.25, ,1.7179,,-70.6922
10691,62.7601,982.7508,960.9161,939.3823,30.25, ,1.7178,,21.8347
10692,62.7641,942.5385,960.8541,939.3663,30.25, ,1.7178,,-18.3156
10693,62.7681,956.938,960.7922,939.3502,30.25, ,1.7177,,-3.8542
10694,62.7721,942.4132,960.7306,939.3341,30.25, ,1.7176,,-18.3174
10695,62.7761,968.7005,960.6689,939.3181,30.25, ,1.7175,,8.0316
10696,62.7801,926.3514,960.6076,939.302,30.25, ,1.7174,,-34.2562
10697,62.7841,925.4768,960.5464,939.2859,30.25, ,1.7173,,-35.0696
10698,62.7881,933.434,960.4853,939.2699,30.25, ,1.7172,,-27.0513
10699,62.7921,906.2155,960.4243,939.2538,30.25, ,1.7171,,-54.2088
10700,62.7961,910.0698,960.3635,939.2377,30.25, ,1.717,,-50.2937
10701,62.8001,955.2052,960.3029,939.2217,30.25, ,1.7169,,-5.0977
10702,62.8041,970.9607,960.2424,939.2056,30.25, ,1.7168,,10.7183
10703,62.8081,954.6784,960.182,939.1895,30.25, ,1.7167,,-5.5036
10704,62.8121,958.0685,960.1218,939.1735,30.25, ,1.7166,,-2.0533
10705,62.8161,972.1006,959.5701,939.1574,30.25, ,1.7165,,12.5305
10706,62.8201,966.1979,959.5106,939.1413,30.25, ,1.7164,,6.6873
10707,62.8241,952.6164,959.451,939.1253,30.25, ,1.7163,,-6.8346
10708,62.8281,939.4589,959.3918,939.1092,30.25, ,1.7162,,-19.9329
10709,62.8321,948.0813,959.3326,939.0931,30.25, ,1.7161,,-11.2513
10710,62.8361,942.9552,959.2736,939.0771,30.25, ,1.716,,-16.3184
10711,62.8401,938.2797,959.2147,939.061,30.25, ,1.7159,,-20.935
10712,62.8441,959.3543,959.1559,939.0449,30.25, ,1.7158,,0.1984
10713,62.8481,951.2514,959.0974,939.0289,30.25, ,1.7157,,-7.846
10714,62.8521,928.0033,959.0389,939.0128,30.25, ,1.7156,,-31.0356
10715,62.8561,953.8542,958.9806,938.9967,30.25, ,1.7155,,-5.1264
10716,62.8601,919.2616,958.9223,938.9807,30.25, ,1.7154,,-39.6607
10717,62.8641,935.3153,958.8643,938.9646,30.25, ,1.7153,,-23.549
10718,62.8681,939.744,958.8064,938.9485,30.25, ,1.7152,,-19.0624
10719,62.8721,940.981,958.7486,938.9325,30.25, ,1.7151,,-17.7676
10720,62.8761,950.4725,958.6909,938.9164,30.25, ,1.715,,-8.2184
10721,62.8801,959.6198,958.6334,938.9003,30.25, ,1.7149,,0.9864
10722,62.8841,975.5886,958.576,938.8843,30.25, ,1.7148,,17.0126
10723,62.8881,963.6817,958.5189,938.8682,30.25, ,1.7147,,5.1628
10724,62.8921,940.8481,958.4617,938.8521,30.25, ,1.7146,,-17.6136
10725,62.8961,949.6124,958.4047,938.8361,30.25, ,1.7145,,-8.7923
10726,62.9001,983.0728,958.3479,938.82,30.25, ,1.7144,,24.7249
10727,62.9041,951.6314,958.2912,938.8039,30.25, ,1.7143,,-6.6598
10728,62.9081,914.7235,958.2346,938.7879,30.25, ,1.7142,,-43.5111
10729,62.9121,931.5286,958.1782,938.7718,30.25, ,1.7141,,-26.6496
10730,62.9161,939.1636,958.1218,938.7557,30.25, ,1.714,,-18.9582
10731,62.9201,972.9816,958.0657,938.7397,30.25, ,1.7139,,14.9159
10732,62.9241,962.3163,958.0096,938.7236,30.25, ,1.7138,,4.3067
10733,62.9281,951.3938,957.9537,938.7075,30.25, ,1.7137,,-6.5599
10734,62.9321,945.3503,957.8979,938.6915,30.25, ,1.7136,,-12.5476
10735,62.9361,1001.256,957.8422,938.6754,30.25, ,1.7135,,43.4138
10736,62.9401,947.5344,957.7867,938.6593,30.25, ,1.7134,,-10.2523
10737,62.9441,968.767,957.7313,938.6433,30.25, ,1.7133,,11.0357
10738,62.9481,960.1754,957.676,938.6272,30.25, ,1.7132,,2.4994
10739,62.9521,961.1329,957.6208,938.6111,30.25, ,1.7131,,3.5121
10740,62.9561,956.5455,957.5658,938.5951,30.25, ,1.713,,-1.0203
10741,62.9601,927.0662,957.5109,938.579,30.25, ,1.7129,,-30.4447
10742,62.9641,939.1087,957.4561,938.5629,30.25, ,1.7129,,-18.3474
10743,62.9681,980.3123,957.4015,938.5469,30.25, ,1.7128,,22.9108
10744,62.9721,958.008,957.3469,938.5308,30.25, ,1.7127,,0.6611
10745,62.9761,940.7621,957.2924,938.5147,30.25, ,1.7126,,-16.5303
10746,62.9801,934.8178,957.2382,938.4987,30.25, ,1.7125,,-22.4204
10747,62.9841,934.4147,957.184,938.4826,30.25, ,1.7124,,-22.7693
10748,62.9881,965.8037,957.13,938.4665,30.25, ,1.7123,,8.6737
10749,62.9921,956.7197,957.076,938.4505,30.25, ,1.7122,,-0.3563
10750,62.9961,938.1334,957.0223,938.4344,30.25, ,1.7121,,-18.8889
10751,63.0001,941.691,956.9686,938.4183,30.25, ,1.712,,-15.2776
10752,63.0041,926.0607,956.915,938.4023,30.25, ,1.7119,,-30.8543
10753,63.0081,956.0307,956.8615,938.3862,30.25, ,1.7118,,-0.8308
10754,63.0121,1012.482,956.8082,938.3701,30.25, ,1.7117,,55.6738
10755,63.0161,982.7371,956.755,938.3541,30.25, ,1.7116,,25.9821
10756,63.0201,1004.417,956.7019,938.338,30.25, ,1.7115,,47.7151
10757,63.0241,1001.76,956.6489,938.3219,30.25, ,1.7114,,45.1111
10758,63.0281,964.5626,956.5961,938.3059,30.25, ,1.7113,,7.9665
10759,63.0321,851.736,956.5433,938.2898,30.25, ,1.7112,,-104.8073
10760,63.0361,950.4363,956.4907,938.2737,30.25, ,1.7111,,-6.0544
10761,63.0401,891.217,956.4382,938.2577,30.25, ,1.711,,-65.2212
10762,63.0441,924.7273,956.3858,938.2416,30.25, ,1.7109,,-31.6585
10763,63.0481,925.1602,956.3335,938.2255,30.25, ,1.7108,,-31.1733
10764,63.0521,909.8088,956.2814,938.2095,30.25, ,1.7107,,-46.4726
10765,63.0561,1001.038,956.2294,938.1934,30.25, ,1.7106,,44.8086
10766,63.0601,977.1267,956.1774,938.1773,30.25, ,1.7105,,20.9493
10767,63.0641,948.794,956.1255,938.1613,30.25, ,1.7104,,-7.3315
10768,63.0681,956.3494,956.0739,938.1452,30.25, ,1.7103,,0.2755
10769,63.0721,947.3631,956.0223,938.1291,30.25, ,1.7102,,-8.6592
10770,63.0761,986.2313,955.9707,938.1131,30.25, ,1.7101,,30.2606
10771,63.0801,963.2127,955.9194,938.097,30.25, ,1.71,,7.2933
10772,63.0841,915.9849,955.8681,938.0809,30.25, ,1.7099,,-39.8832
10773,63.0881,938.9764,955.817,938.0649,30.25, ,1.7098,,-16.8406
10774,63.0921,953.5077,955.7659,938.0488,30.25, ,1.7097,,-2.2582
10775,63.0961,952.8634,955.715,938.0327,30.25, ,1.7096,,-2.8516
10776,63.1001,959.4375,955.6642,938.0167,30.25, ,1.7095,,3.7733
10777,63.1041,920.5418,955.6135,938.0006,30.25, ,1.7094,,-35.0717
10778,63.1081,907.4287,955.5628,937.9845,30.25, ,1.7093,,-48.1341
10779,63.1121,926.6995,955.5123,937.9685,30.25, ,1.7092,,-28.8128
10780,63.1161,922.0317,955.4619,937.9524,30.25, ,1.7092,,-33.4302
10781,63.1201,986.3752,955.4117,937.9363,30.25, ,1.7091,,30.9635
10782,63.1241,981.8065,955.3615,937.9203,30.25, ,1.709,,26.445
10783,63.1281,972.3227,955.3114,937.9042,30.25, ,1.7089,,17.0113
10784,63.1321,961.8968,955.2614,937.8881,30.25, ,1.7088,,6.6354
10785,63.1361,920.6564,955.2115,937.8721,30.25, ,1.7087,,-34.5551
10786,63.1401,972.358,955.1618,937.856,30.25, ,1.7086,,17.1962
10787,63.1441,948.3492,955.1121,937.8399,30.25, ,1.7085,,-6.7629
10788,63.1481,899.5927,955.0626,937.8239,30.25, ,1.7084,,-55.4699
10789,63.1521,909.9259,955.0131,937.8078,30.25, ,1.7083,,-45.0872
10790,63.1561,925.1007,954.9638,937.7917,30.25, ,1.7082,,-29.8631
10791,63.1601,973.3878,954.9146,937.7757,30.25, ,1.7081,,18.4732
10792,63.1641,930.4304,954.8654,937.7596,30.25, ,1.708,,-24.435
10793,63.1681,963.609,954.8164,937.7435,30.25, ,1.7079,,8.7926
10794,63.1721,960.5121,954.7675,937.7275,30.25, ,1.7078,,5.7446
10795,63.1761,918.2472,954.7186,937.7114,30.25, ,1.7077,,-36.4714
10796,63.1801,908.729,954.6699,937.6953,30.25, ,1.7076,,-45.9409
10797,63.1841,925.1292,954.6213,937.6793,30.25, ,1.7075,,-29.4921
10798,63.1881,937.4949,954.5728,937.6632,30.25, ,1.7074,,-17.0779
10799,63.1921,947.5302,954.5243,937.6471,30.25, ,1.7073,,-6.9941
10800,63.1961,937.3835,954.476,937.6311,30.25, ,1.7072,,-17.0925
10801,63.2001,925.2009,954.4277,937.615,30.25, ,1.7071,,-29.2268
10802,63.2041,961.5953,954.3796,937.5989,30.25, ,1.707,,7.2157
10803,63.2081,959.5321,954.3315,937.5829,30.25, ,1.7069,,5.2006
10804,63.2121,959.7665,954.2836,937.5668,30.25, ,1.7068,,5.4829
10805,63.2161,954.0076,954.2358,937.5507,30.25, ,1.7067,,-0.2282
10806,63.2201,958.0039,954.188,937.5347,30.25, ,1.7066,,3.8159
10807,63.2241,990.5846,954.1404,937.5186,30.25, ,1.7065,,36.4442
10808,63.2281,932.6388,954.0928,937.5025,30.25, ,1.7064,,-21.454
10809,63.2321,975.7235,954.0454,937.4865,30.25, ,1.7063,,21.6781
10810,63.2361,929.9408,953.998,937.4704,30.25, ,1.7062,,-24.0572
10811,63.2401,918.1388,953.9508,937.4543,30.25, ,1.7061,,-35.812
10812,63.2441,956.7092,953.9036,937.4383,30.25, ,1.706,,2.8056
10813,63.2481,977.0626,953.8566,937.4222,30.25, ,1.706,,23.206
10814,63.2521,965.3411,953.8096,937.4061,30.25, ,1.7059,,11.5315
10815,63.2561,927.0446,953.7628,937.3901,30.25, ,1.7058,,-26.7182
10816,63.2601,896.9253,953.7159,937.374,30.25, ,1.7057,,-56.7906
10817,63.2641,943.4962,953.6693,937.3579,30.25, ,1.7056,,-10.1731
10818,63.2681,945.3596,953.6226,937.3418,30.25, ,1.7055,,-8.263
10819,63.2721,944.0252,953.5762,937.3258,30.25, ,1.7054,,-9.551
10820,63.2761,957.3296,953.5297,937.3097,30.25, ,1.7053,,3.7999
10821,63.2801,961.5484,953.4834,937.2936,30.25, ,1.7052,,8.065
10822,63.2841,955.9196,953.4371,937.2776,30.25, ,1.7051,,2.4825
10823,63.2881,930.2797,953.391,937.2615,30.25, ,1.705,,-23.1113
10824,63.2921,938.5937,953.3449,937.2454,30.25, ,1.7049,,-14.7512
10825,63.2961,981.5747,953.299,937.2294,30.25, ,1.7048,,28.2757
10826,63.3001,944.6831,953.2531,937.2133,30.25, ,1.7047,,-8.57
10827,63.3041,921.5431,953.2073,937.1972,30.25, ,1.7046,,-31.6642
10828,63.3081,900.4263,953.1616,937.1812,30.25, ,1.7045,,-52.7353
10829,63.3121,974.6231,953.116,937.1651,30.25, ,1.7044,,21.5071
10830,63.3161,966.6493,953.0705,937.149,30.25, ,1.7043,,13.5788
10831,63.3201,931.2987,953.0251,937.133,30.25, ,1.7042,,-21.7264
10832,63.3241,915.0749,952.9797,937.1169,30.25, ,1.7041,,-37.9048
10833,63.3281,905.5005,952.9345,937.1008,30.25, ,1.704,,-47.434
10834,63.3321,948.5568,952.8893,937.0848,30.25, ,1.7039,,-4.3325
10835,63.3361,927.4964,952.8443,937.0687,30.25, ,1.7038,,-25.3479
10836,63.3401,930.8558,952.7993,937.0526,30.25, ,1.7037,,-21.9435
10837,63.3441,927.5943,952.7544,937.0366,30.25, ,1.7036,,-25.1601
10838,63.3481,975.1013,952.7096,937.0205,30.25, ,1.7035,,22.3917
10839,63.3521,908.0375,952.6649,937.0044,30.25, ,1.7034,,-44.6274
10840,63.3561,942.9718,952.6202,936.9884,30.25, ,1.7033,,-9.6484
10841,63.3601,977.795,952.5756,936.9723,30.25, ,1.7033,,25.2194
10842,63.3641,936.5036,952.5312,936.9562,30.25, ,1.7032,,-16.0276
10843,63.3681,923.8196,952.4868,936.9402,30.25, ,1.7031,,-28.6672
10844,63.3721,931.19,952.4425,936.9241,30.25, ,1.703,,-21.2525
10845,63.3761,942.0064,952.3983,936.908,30.25, ,1.7029,,-10.3919
10846,63.3801,950.6051,952.3541,936.892,30.25, ,1.7028,,-1.749
10847,63.3841,936.6354,952.3101,936.8759,30.25, ,1.7027,,-15.6747
10848,63.3881,935.6373,952.2662,936.8598,30.25, ,1.7026,,-16.6289
10849,63.3921,937.5341,952.2222,936.8438,30.25, ,1.7025,,-14.6881
10850,63.3961,970.5024,952.1785,936.8277,30.25, ,1.7024,,18.3239
10851,63.4001,948.1653,952.1347,936.8116,30.25, ,1.7023,,-3.9694
10852,63.4041,988.2878,952.0911,936.7956,30.25, ,1.7022,,36.1967
10853,63.4081,974.3122,952.0475,936.7795,30.25, ,1.7021,,22.2647
10854,63.4121,982.5225,952.004,936.7634,30.25, ,1.702,,30.5185
10855,63.4161,973.0149,951.9606,936.7474,30.25, ,1.7019,,21.0543
10856,63.4201,935.6748,951.9174,936.7313,30.25, ,1.7018,,-16.2426
10857,63.4241,921.9371,951.8741,936.7152,30.25, ,1.7017,,-29.937
10858,63.4281,941.0089,951.8309,936.6992,30.25, ,1.7016,,-10.822
10859,63.4321,889.9068,951.7879,936.6831,30.25, ,1.7015,,-61.8811
10860,63.4361,931.146,951.7449,936.667,30.25, ,1.7014,,-20.5989
10861,63.4401,902.6808,951.702,936.651,30.25, ,1.7013,,-49.0212
10862,63.4441,936.5244,951.6591,936.6349,30.25, ,1.7012,,-15.1347
10863,63.4481,935.9304,951.6163,936.6188,30.25, ,1.7011,,-15.6859
10864,63.4521,926.6673,951.5737,936.6028,30.25, ,1.701,,-24.9064
10865,63.4561,931.9901,951.5311,936.5867,30.25, ,1.7009,,-19.541
10866,63.4601,921.1293,951.4885,936.5706,30.25, ,1.7008,,-30.3592
10867,63.4641,898.7414,951.4461,936.5546,30.25, ,1.7007,,-52.7047
10868,63.4681,916.7455,951.4037,936.5385,30.25, ,1.7007,,-34.6582
10869,63.4721,961.1618,951.3615,936.5224,30.25, ,1.7006,,9.8003
10870,63.4761,978.6064,951.3192,936.5064,30.25, ,1.7005,,27.2872
10871,63.4801,976.8659,951.2771,936.4903,30.25, ,1.7004,,25.5888
10872,63.4841,956.7453,951.235,936.4742,30.25, ,1.7003,,5.5103
10873,63.4881,929.2509,951.1931,936.4582,30.25, ,1.7002,,-21.9422
10874,63.4921,973.3858,951.1511,936.4421,30.25, ,1.7001,,22.2347
10875,63.4961,933.7032,951.1093,936.426,30.25, ,1.7,,-17.4061
10876,63.5001,969.9144,951.0675,936.41,30.25, ,1.6999,,18.8469
10877,63.5041,947.6732,951.0258,936.3939,30.25, ,1.6998,,-3.3526
10878,63.5081,932.6535,950.9842,936.3778,30.25, ,1.6997,,-18.3307
10879,63.5121,923.2441,950.9426,936.3618,30.25, ,1.6996,,-27.6985
10880,63.5161,932.8185,950.9012,936.3457,30.25, ,1.6995,,-18.0827
10881,63.5201,912.0134,950.8598,936.3296,30.25, ,1.6994,,-38.8464
10882,63.5241,963.0878,950.8185,936.3136,30.25, ,1.6993,,12.2693
10883,63.5281,965.9791,950.7773,936.2975,30.25, ,1.6992,,15.2018
10884,63.5321,984.2566,950.7361,936.2814,30.25, ,1.6991,,33.5205
10885,63.5361,925.1661,950.6951,936.2654,30.25, ,1.699,,-25.529
10886,63.5401,904.0409,950.6541,936.2493,30.25, ,1.6989,,-46.6132
10887,63.5441,947.1974,950.6132,936.2332,30.25, ,1.6988,,-3.4158
10888,63.5481,955.0443,950.5724,936.2172,30.25, ,1.6987,,4.4719
10889,63.5521,922.6976,950.5318,936.2011,30.25, ,1.6986,,-27.8342
10890,63.5561,928.9231,950.4913,936.185,30.25, ,1.6985,,-21.5682
10891,63.5601,958.7316,950.4509,936.169,30.25, ,1.6984,,8.2807
10892,63.5641,950.1721,950.4107,936.1529,30.25, ,1.6984,,-0.2386
10893,63.5681,932.7534,950.3707,936.1368,30.25, ,1.6983,,-17.6173
10894,63.5721,942.5328,950.331,936.1208,30.25, ,1.6982,,-7.7982
10895,63.5761,939.5632,950.2915,936.1047,30.25, ,1.6981,,-10.7283
10896,63.5801,932.1624,950.2524,936.0886,30.25, ,1.698,,-18.09
10897,63.5841,936.6115,950.2137,936.0726,30.25, ,1.6979,,-13.6022
10898,63.5881,944.9479,950.1755,936.0565,30.25, ,1.6978,,-5.2276
10899,63.5921,960.9504,950.1377,936.0404,30.25, ,1.6977,,10.8127
10900,63.5961,959.3313,950.1006,936.0244,30.25, ,1.6976,,9.2307
10901,63.6001,917.8323,950.0643,936.0083,30.25, ,1.6975,,-32.232
10902,63.6041,964.3435,950.0289,935.9922,30.25, ,1.6974,,14.3146
10903,63.6081,966.2584,949.9943,935.9762,30.25, ,1.6973,,16.2641
10904,63.6121,886.9457,949.9607,935.9601,30.25, ,1.6972,,-63.015
10905,63.6161,908.2933,949.9283,935.944,30.25, ,1.6971,,-41.635
10906,63.6201,967.8523,949.8971,935.928,30.25, ,1.697,,17.9552
10907,63.6241,1014.734,949.8671,935.9119,30.25, ,1.6969,,64.8669
10908,63.6281,943.3648,949.8386,935.8958,30.25, ,1.6968,,-6.4738
10909,63.6321,961.3606,949.8113,935.8798,30.25, ,1.6967,,11.5493
10910,63.6361,935.5452,949.7854,935.8637,30.25, ,1.6966,,-14.2402
10911,63.6401,918.4511,949.7608,935.8476,30.25, ,1.6965,,-31.3097
10912,63.6441,922.7817,949.7373,935.8316,30.25, ,1.6964,,-26.9556
10913,63.6481,923.1947,949.7149,935.8155,30.25, ,1.6963,,-26.5202
10914,63.6521,953.726,949.6934,935.7994,30.25, ,1.6963,,4.0326
10915,63.6561,967.8997,949.6725,935.7834,30.25, ,1.6962,,18.2272
10916,63.6601,959.0976,949.6519,935.7673,30.25, ,1.6961,,9.4457
10917,63.6641,955.6588,949.6314,935.7512,30.25, ,1.696,,6.0274
10918,63.6681,931.98,949.6106,935.7352,30.25, ,1.6959,,-17.6306
10919,63.6721,921.4851,949.5891,935.7191,30.25, ,1.6958,,-28.104
10920,63.6761,915.268,949.5665,935.703,30.25, ,1.6957,,-34.2985
10921,63.6801,917.5175,949.5426,935.687,30.25, ,1.6956,,-32.0251
10922,63.6841,949.0019,949.5169,935.6709,30.25, ,1.6955,,-0.515
10923,63.6881,926.9237,949.4892,935.6548,30.25, ,1.6954,,-22.5655
10924,63.6921,936.7519,949.4591,935.6388,30.25, ,1.6953,,-12.7072
10925,63.6961,931.0122,949.4266,935.6227,30.25, ,1.6952,,-18.4144
10926,63.7001,909.3544,949.3914,935.6066,30.25, ,1.6951,,-40.037
10927,63.7041,934.2478,949.3536,935.5906,30.25, ,1.695,,-15.1058
10928,63.7081,945.3108,949.3129,935.5745,30.25, ,1.6949,,-4.0021
10929,63.7121,913.5951,949.2697,935.5584,30.25, ,1.6948,,-35.6746
10930,63.7161,923.3923,949.2239,935.5424,30.25, ,1.6947,,-25.8316
10931,63.7201,892.9952,949.1758,935.5263,30.25, ,1.6946,,-56.1806
10932,63.7241,942.0691,949.1257,935.5102,30.25, ,1.6945,,-7.0566
10933,63.7281,978.2008,949.0739,935.4942,30.25, ,1.6944,,29.1269
10934,63.7321,996.516,949.0208,935.4781,30.25, ,1.6943,,47.4952
10935,63.7361,962.566,948.9666,935.462,30.25, ,1.6943,,13.5994
10936,63.7401,954.705,948.9119,935.446,30.25, ,1.6942,,5.7931
10937,63.7441,933.8879,948.8569,935.4299,30.25, ,1.6941,,-14.969
10938,63.7481,911.1324,948.8022,935.4138,30.25, ,1.694,,-37.6698
10939,63.7521,901.0684,948.7482,935.3978,30.25, ,1.6939,,-47.6798
10940,63.7561,897.7534,948.695,935.3817,30.25, ,1.6938,,-50.9416
10941,63.7601,954.3108,948.6429,935.3656,30.25, ,1.6937,,5.6679
10942,63.7641,995.6937,948.5925,935.3496,30.25, ,1.6936,,47.1012
10943,63.7681,945.1637,948.5436,935.3335,30.25, ,1.6935,,-3.3799
10944,63.7721,941.2971,948.4966,935.3174,30.25, ,1.6934,,-7.1995
10945,63.7761,932.3493,948.4514,935.3014,30.25, ,1.6933,,-16.1021
10946,63.7801,946.0165,948.4082,935.2853,30.25, ,1.6932,,-2.3917
10947,63.7841,954.2347,948.3669,935.2692,30.25, ,1.6931,,5.8678
10948,63.7881,938.4507,948.3276,935.2532,30.25, ,1.693,,-9.8769
10949,63.7921,927.7496,948.2901,935.2371,30.25, ,1.6929,,-20.5405
10950,63.7961,880.8351,948.2544,935.221,30.25, ,1.6928,,-67.4193
10951,63.8001,905.6364,948.2202,935.205,30.25, ,1.6927,,-42.5838
10952,63.8041,944.152,948.1874,935.1889,30.25, ,1.6926,,-4.0354
10953,63.8081,943.1572,948.1558,935.1728,30.25, ,1.6925,,-4.9986
10954,63.8121,933.1897,948.1252,935.1568,30.25, ,1.6924,,-14.9355
10955,63.8161,972.9239,948.0953,935.1407,30.25, ,1.6924,,24.8286
10956,63.8201,938.387,948.0659,935.1246,30.25, ,1.6923,,-9.6789
10957,63.8241,937.5109,948.0367,935.1086,30.25, ,1.6922,,-10.5258
10958,63.8281,920.3517,948.0074,935.0925,30.25, ,1.6921,,-27.6557
10959,63.8321,921.2298,947.978,935.0764,30.25, ,1.692,,-26.7482
10960,63.8361,944.0533,947.948,935.0604,30.25, ,1.6919,,-3.8947
10961,63.8401,944.8388,947.9173,935.0443,30.25, ,1.6918,,-3.0785
10962,63.8441,933.7834,947.8856,935.0282,30.25, ,1.6917,,-14.1022
10963,63.8481,940.2574,947.8529,935.0121,30.25, ,1.6916,,-7.5955
