No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD,D spacings,,Error [cts]
14874,79.4921,984.0966,1029.697,1028.577,30.25, ,1.399,,-45.6004
14875,79.4961,1061.066,1029.697,1028.576,30.25, ,1.3989,,31.369
14876,79.5001,1152.28,1029.696,1028.574,30.25, ,1.3989,,122.584
14877,79.5041,1134.856,1029.695,1028.573,30.25, ,1.3988,,105.161
14878,79.5081,1084.693,1029.695,1028.571,30.25, ,1.3988,,54.998
14879,79.5121,1053.371,1029.695,1028.57,30.25, ,1.3987,,23.676
14880,79.5161,1087.222,1029.694,1028.568,30.25, ,1.3987,,57.528
14881,79.5201,1066.478,1029.694,1028.567,30.25, ,1.3986,,36.784
14882,79.5241,1030.553,1029.693,1028.565,30.25, ,1.3985,,0.86
14883,79.5281,1022.543,1029.693,1028.564,30.25, ,1.3985,,-7.15
14884,79.5321,1057.655,1029.692,1028.562,30.25, ,1.3984,,27.963
14885,79.5361,1060.555,1029.692,1028.561,30.25, ,1.3984,,30.863
14886,79.5401,1066.092,1029.691,1028.559,30.25, ,1.3983,,36.401
14887,79.5441,1086.298,1029.691,1028.558,30.25, ,1.3982,,56.607
14888,79.5481,1077.473,1029.69,1028.556,30.25, ,1.3982,,47.783
14889,79.5521,1083.495,1029.69,1028.555,30.25, ,1.3981,,53.805
14890,79.5561,1053.487,1029.69,1028.553,30.25, ,1.3981,,23.797
14891,79.5601,1037.435,1029.689,1028.552,30.25, ,1.398,,7.746
14892,79.5641,1060.297,1029.689,1028.55,30.25, ,1.398,,30.608
14893,79.5681,1082.597,1029.688,1028.549,30.25, ,1.3979,,52.909
14894,79.5721,1101.621,1029.688,1028.547,30.25, ,1.3978,,71.933
14895,79.5761,1056.173,1029.687,1028.546,30.25, ,1.3978,,26.486
14896,79.5801,1020.14,1029.687,1028.544,30.25, ,1.3977,,-9.547
14897,79.5841,1017.268,1029.686,1028.543,30.25, ,1.3977,,-12.418
14898,79.5881,1072.344,1029.686,1028.541,30.25, ,1.3976,,42.658
14899,79.5921,1065.946,1029.685,1028.54,30.25, ,1.3975,,36.261
14900,79.5961,1087.074,1029.685,1028.538,30.25, ,1.3975,,57.389
14901,79.6001,1123.566,1029.684,1028.537,30.25, ,1.3974,,93.882
14902,79.6041,1101.549,1029.684,1028.535,30.25, ,1.3974,,71.865
14903,79.6081,1128.39,1029.683,1028.534,30.25, ,1.3973,,98.707
14904,79.6121,1040.231,1029.682,1028.532,30.25, ,1.3972,,10.549
14905,79.6161,1093.122,1029.682,1028.531,30.25, ,1.3972,,63.44
14906,79.6201,1091.766,1029.681,1028.529,30.25, ,1.3971,,62.085
14907,79.6241,1070.411,1029.681,1028.528,30.25, ,1.3971,,40.73
14908,79.6281,1096.971,1029.68,1028.526,30.25, ,1.397,,67.291
14909,79.6321,1126.073,1029.679,1028.525,30.25, ,1.397,,96.394
14910,79.6361,1101.225,1029.678,1028.523,30.25, ,1.3969,,71.547
14911,79.6401,1062.278,1029.678,1028.522,30.25, ,1.3968,,32.6
14912,79.6441,1069.73,1029.677,1028.52,30.25, ,1.3968,,40.053
14913,79.6481,1043.967,1029.676,1028.519,30.25, ,1.3967,,14.291
14914,79.6521,1074.982,1029.676,1028.517,30.25, ,1.3967,,45.306
14915,79.6561,1045.047,1029.675,1028.516,30.25, ,1.3966,,15.372
14916,79.6601,1035.127,1029.674,1028.514,30.25, ,1.3965,,5.453
14917,79.6641,1071.136,1029.674,1028.513,30.25, ,1.3965,,41.462
14918,79.6681,1108.44,1029.673,1028.511,30.25, ,1.3964,,78.767
14919,79.6721,1029.406,1029.672,1028.51,30.25, ,1.3964,,-0.266
14920,79.6761,1034.382,1029.672,1028.508,30.25, ,1.3963,,4.71
14921,79.6801,1051.616,1029.672,1028.507,30.25, ,1.3963,,21.944
14922,79.6841,1130.082,1029.671,1028.505,30.25, ,1.3962,,100.411
14923,79.6881,1058.394,1029.671,1028.504,30.25, ,1.3961,,28.723
14924,79.6921,1072.384,1029.671,1028.502,30.25, ,1.3961,,42.713
14925,79.6961,1086.809,1029.671,1028.501,30.25, ,1.396,,57.138
14926,79.7001,1076.003,1029.671,1028.499,30.25, ,1.396,,46.332
14927,79.7041,1087.818,1029.671,1028.498,30.25, ,1.3959,,58.147
14928,79.7081,1107.979,1029.671,1028.497,30.25, ,1.3958,,78.308
14929,79.7121,1089.094,1029.672,1028.495,30.25, ,1.3958,,59.422
14930,79.7161,1070.914,1029.672,1028.494,30.25, ,1.3957,,41.242
14931,79.7201,1081.722,1029.672,1028.492,30.25, ,1.3957,,52.05
14932,79.7241,1060.523,1029.672,1028.491,30.25, ,1.3956,,30.851
14933,79.7281,1032.66,1029.672,1028.489,30.25, ,1.3956,,2.988
14934,79.7321,1043.617,1029.672,1028.488,30.25, ,1.3955,,13.945
14935,79.7361,1057.341,1029.672,1028.486,30.25, ,1.3954,,27.669
14936,79.7401,1048.474,1029.672,1028.485,30.25, ,1.3954,,18.802
14937,79.7441,1022.377,1029.673,1028.483,30.25, ,1.3953,,-7.296
14938,79.7481,1020.315,1029.673,1028.482,30.25, ,1.3953,,-9.358
14939,79.7521,1119.674,1029.673,1028.48,30.25, ,1.3952,,90.001
14940,79.7561,1020.162,1029.673,1028.479,30.25, ,1.3951,,-9.511
14941,79.7601,1039.173,1029.673,1028.477,30.25, ,1.3951,,9.5
14942,79.7641,1053.919,1029.673,1028.476,30.25, ,1.395,,24.246
14943,79.7681,1076.132,1029.673,1028.474,30.25, ,1.395,,46.459
14944,79.7721,1075.175,1029.673,1028.473,30.25, ,1.3949,,45.502
14945,79.7761,1080.804,1029.672,1028.471,30.25, ,1.3949,,51.132
14946,79.7801,1073.947,1029.672,1028.47,30.25, ,1.3948,,44.275
14947,79.7841,1054.405,1029.672,1028.468,30.25, ,1.3947,,24.733
14948,79.7881,1005.671,1029.672,1028.467,30.25, ,1.3947,,-24.001
14949,79.7921,1026.953,1029.672,1028.465,30.25, ,1.3946,,-2.719
14950,79.7961,1110.617,1029.672,1028.464,30.25, ,1.3946,,80.945
14951,79.8001,1124.978,1029.672,1028.462,30.25, ,1.3945,,95.306
14952,79.8041,1099.042,1029.672,1028.461,30.25, ,1.3944,,69.37
14953,79.8081,1059.623,1029.672,1028.459,30.25, ,1.3944,,29.951
14954,79.8121,1085.42,1029.671,1028.458,30.25, ,1.3943,,55.749
14955,79.8161,1087.969,1029.671,1028.456,30.25, ,1.3943,,58.298
14956,79.8201,1044.921,1029.671,1028.455,30.25, ,1.3942,,15.25
14957,79.8241,1061.103,1029.671,1028.453,30.25, ,1.3942,,31.432
14958,79.8281,1111.592,1029.671,1028.452,30.25, ,1.3941,,81.921
14959,79.8321,1100.215,1029.67,1028.45,30.25, ,1.394,,70.545
14960,79.8361,1061.394,1029.67,1028.449,30.25, ,1.394,,31.724
14961,79.8401,1037.174,1029.67,1028.447,30.25, ,1.3939,,7.504
14962,79.8441,1058.417,1029.669,1028.446,30.25, ,1.3939,,28.748
14963,79.8481,1048.422,1029.669,1028.444,30.25, ,1.3938,,18.753
14964,79.8521,1102.26,1029.669,1028.443,30.25, ,1.3937,,72.591
14965,79.8561,1051.427,1029.669,1028.441,30.25, ,1.3937,,21.758
14966,79.8601,991.5308,1029.668,1028.44,30.25, ,1.3936,,-38.1372
14967,79.8641,998.8411,1029.668,1028.438,30.25, ,1.3936,,-30.8269
14968,79.8681,1109.904,1029.668,1028.437,30.25, ,1.3935,,80.236
14969,79.8721,1089.054,1029.668,1028.435,30.25, ,1.3935,,59.386
14970,79.8761,1059.048,1029.668,1028.434,30.25, ,1.3934,,29.38
14971,79.8801,1062.493,1029.667,1028.432,30.25, ,1.3933,,32.826
14972,79.8841,1125.468,1029.667,1028.431,30.25, ,1.3933,,95.801
14973,79.8881,1080.534,1029.667,1028.429,30.25, ,1.3932,,50.867
14974,79.8921,990.7241,1029.667,1028.428,30.25, ,1.3932,,-38.9429
14975,79.8961,1016.573,1029.667,1028.426,30.25, ,1.3931,,-13.094
14976,79.9001,1104.502,1029.667,1028.425,30.25, ,1.3931,,74.835
14977,79.9041,1072.428,1029.667,1028.423,30.25, ,1.393,,42.761
14978,79.9081,1019.154,1029.668,1028.422,30.25, ,1.3929,,-10.514
14979,79.9121,1033.809,1029.668,1028.42,30.25, ,1.3929,,4.141
14980,79.9161,1077.393,1029.668,1028.419,30.25, ,1.3928,,47.725
14981,79.9201,1087.822,1029.668,1028.417,30.25, ,1.3928,,58.154
14982,79.9241,1062.652,1029.669,1028.416,30.25, ,1.3927,,32.983
14983,79.9281,1067.526,1029.669,1028.414,30.25, ,1.3926,,37.857
14984,79.9321,1089.377,1029.669,1028.413,30.25, ,1.3926,,59.708
14985,79.9361,1095.477,1029.669,1028.411,30.25, ,1.3925,,65.808
14986,79.9401,1058.693,1029.669,1028.41,30.25, ,1.3925,,29.024
14987,79.9441,970.6808,1029.67,1028.408,30.25, ,1.3924,,-58.9892
14988,79.9481,991.1526,1029.67,1028.407,30.25, ,1.3924,,-38.5174
14989,79.9521,1089.222,1029.67,1028.405,30.25, ,1.3923,,59.552
14990,79.9561,1043.376,1029.67,1028.404,30.25, ,1.3922,,13.706
14991,79.9601,1050.078,1029.67,1028.402,30.25, ,1.3922,,20.408
14992,79.9641,1075.744,1029.671,1028.401,30.25, ,1.3921,,46.073
14993,79.9681,1111.841,1029.671,1028.399,30.25, ,1.3921,,82.17
14994,79.9721,1036.262,1029.671,1028.398,30.25, ,1.392,,6.591
14995,79.9761,1062.313,1029.671,1028.396,30.25, ,1.3919,,32.642
14996,79.9801,1072.886,1029.671,1028.395,30.25, ,1.3919,,43.215
14997,79.9841,1093.344,1029.672,1028.393,30.25, ,1.3918,,63.672
14998,79.9881,1073.716,1029.672,1028.392,30.25, ,1.3918,,44.044
14999,79.9921,1040.327,1029.672,1028.39,30.25, ,1.3917,,10.655
15000,79.9961,1077.25,1029.672,1028.389,30.25, ,1.3917,,47.578
15001,80.0001,1105.316,1029.672,1028.387,30.25, ,1.3916,,75.644
15002,80.0041,1060.134,1029.57,1028.386,30.25, ,1.3915,,30.564
15003,80.0081,1067.804,1029.57,1028.384,30.25, ,1.3915,,38.234
15004,80.0121,1095.687,1029.57,1028.383,30.25, ,1.3914,,66.117
15005,80.0161,1062.618,1029.571,1028.381,30.25, ,1.3914,,33.047
15006,80.0201,1067.616,1029.571,1028.38,30.25, ,1.3913,,38.045
15007,80.0241,1080.387,1029.571,1028.378,30.25, ,1.3913,,50.816
15008,80.0281,1040.427,1029.571,1028.377,30.25, ,1.3912,,10.856
15009,80.0321,1068.047,1029.572,1028.375,30.25, ,1.3911,,38.475
15010,80.0361,1122.02,1029.572,1028.374,30.25, ,1.3911,,92.448
15011,80.0401,1079.06,1029.572,1028.372,30.25, ,1.391,,49.488
15012,80.0441,1076.348,1029.573,1028.371,30.25, ,1.391,,46.775
15013,80.0481,1066.086,1029.573,1028.369,30.25, ,1.3909,,36.513
15014,80.0521,1145.657,1029.573,1028.368,30.25, ,1.3908,,116.084
15015,80.0561,1033.636,1029.573,1028.366,30.25, ,1.3908,,4.063
15016,80.0601,1075.77,1029.574,1028.365,30.25, ,1.3907,,46.196
15017,80.0641,1106.422,1029.574,1028.363,30.25, ,1.3907,,76.848
15018,80.0681,1095.02,1029.574,1028.362,30.25, ,1.3906,,65.446
15019,80.0721,1056.557,1029.575,1028.36,30.25, ,1.3906,,26.982
15020,80.0761,1048.255,1029.575,1028.359,30.25, ,1.3905,,18.68
15021,80.0801,1041.834,1029.575,1028.357,30.25, ,1.3904,,12.259
15022,80.0841,1057.082,1029.576,1028.356,30.25, ,1.3904,,27.506
15023,80.0881,1059.029,1029.576,1028.354,30.25, ,1.3903,,29.453
15024,80.0921,1082.597,1029.577,1028.353,30.25, ,1.3903,,53.02
15025,80.0961,1055.082,1029.577,1028.351,30.25, ,1.3902,,25.505
15026,80.1001,1046.767,1029.577,1028.35,30.25, ,1.3902,,17.19
15027,80.1041,1028.913,1029.578,1028.348,30.25, ,1.3901,,-0.665
15028,80.1081,1012.171,1029.578,1028.347,30.25, ,1.39,,-17.407
15029,80.1121,1050.777,1029.578,1028.345,30.25, ,1.39,,21.199
15030,80.1161,1042.189,1029.579,1028.344,30.25, ,1.3899,,12.61
15031,80.1201,1051.127,1029.579,1028.342,30.25, ,1.3899,,21.548
15032,80.1241,1025.699,1029.58,1028.341,30.25, ,1.3898,,-3.881
15033,80.1281,1032.787,1029.58,1028.339,30.25, ,1.3898,,3.207
15034,80.1321,1009.766,1029.581,1028.338,30.25, ,1.3897,,-19.815
15035,80.1361,1011.649,1029.581,1028.336,30.25, ,1.3896,,-17.932
15036,80.1401,1046.599,1029.581,1028.335,30.25, ,1.3896,,17.018
15037,80.1441,1051.174,1029.582,1028.333,30.25, ,1.3895,,21.592
15038,80.1481,1077.983,1029.582,1028.332,30.25, ,1.3895,,48.401
15039,80.1521,1036.474,1029.583,1028.33,30.25, ,1.3894,,6.891
15040,80.1561,1073.942,1029.583,1028.329,30.25, ,1.3893,,44.359
15041,80.1601,1063.525,1029.584,1028.327,30.25, ,1.3893,,33.941
15042,80.1641,1067.263,1029.584,1028.326,30.25, ,1.3892,,37.679
15043,80.1681,1040.518,1029.585,1028.324,30.25, ,1.3892,,10.933
15044,80.1721,1102.199,1029.585,1028.323,30.25, ,1.3891,,72.614
15045,80.1761,1053.4,1029.586,1028.322,30.25, ,1.3891,,23.814
15046,80.1801,1067.778,1029.586,1028.32,30.25, ,1.389,,38.192
15047,80.1841,1103.323,1029.587,1028.319,30.25, ,1.3889,,73.736
15048,80.1881,1104.917,1029.587,1028.317,30.25, ,1.3889,,75.33
15049,80.1921,1076.366,1029.588,1028.316,30.25, ,1.3888,,46.778
15050,80.1961,1070.828,1029.588,1028.314,30.25, ,1.3888,,41.24
15051,80.2001,1060.178,1029.538,1028.313,30.25, ,1.3887,,30.64
15052,80.2041,1036.912,1029.538,1028.311,30.25, ,1.3887,,7.374
15053,80.2081,1057.801,1029.539,1028.31,30.25, ,1.3886,,28.262
15054,80.2121,1040.219,1029.54,1028.308,30.25, ,1.3885,,10.679
15055,80.2161,1029.53,1029.54,1028.307,30.25, ,1.3885,,-0.01
15056,80.2201,1046.399,1029.541,1028.305,30.25, ,1.3884,,16.858
15057,80.2241,1057.358,1029.542,1028.304,30.25, ,1.3884,,27.816
15058,80.2281,1027.868,1029.542,1028.302,30.25, ,1.3883,,-1.674
15059,80.2321,1098.633,1029.543,1028.301,30.25, ,1.3883,,69.09
15060,80.2361,1068.622,1029.543,1028.299,30.25, ,1.3882,,39.079
15061,80.2401,990.9225,1029.544,1028.298,30.25, ,1.3881,,-38.6215
15062,80.2441,1043.582,1029.545,1028.296,30.25, ,1.3881,,14.037
15063,80.2481,1018.372,1029.546,1028.295,30.25, ,1.388,,-11.174
15064,80.2521,1061.132,1029.546,1028.293,30.25, ,1.388,,31.586
15065,80.2561,1053.141,1029.547,1028.292,30.25, ,1.3879,,23.594
15066,80.2601,1017.831,1029.547,1028.29,30.25, ,1.3879,,-11.716
15067,80.2641,1051.86,1029.548,1028.289,30.25, ,1.3878,,22.312
15068,80.2681,1044.992,1029.549,1028.287,30.25, ,1.3877,,15.443
15069,80.2721,1045.654,1029.55,1028.286,30.25, ,1.3877,,16.104
15070,80.2761,1060.076,1029.55,1028.284,30.25, ,1.3876,,30.526
15071,80.2801,1077.474,1029.551,1028.283,30.25, ,1.3876,,47.923
15072,80.2841,1066.449,1029.552,1028.281,30.25, ,1.3875,,36.897
15073,80.2881,1050.642,1029.553,1028.28,30.25, ,1.3875,,21.089
15074,80.2921,1047.388,1029.553,1028.278,30.25, ,1.3874,,17.835
15075,80.2961,1060.91,1029.554,1028.277,30.25, ,1.3873,,31.356
15076,80.3001,1098.028,1029.555,1028.275,30.25, ,1.3873,,68.473
15077,80.3041,1115.934,1029.556,1028.274,30.25, ,1.3872,,86.378
15078,80.3081,1071.1,1029.557,1028.272,30.25, ,1.3872,,41.543
15079,80.3121,1053.682,1029.557,1028.271,30.25, ,1.3871,,24.125
15080,80.3161,1051.904,1029.558,1028.269,30.25, ,1.387,,22.346
15081,80.3201,1011.576,1029.559,1028.268,30.25, ,1.387,,-17.983
15082,80.3241,1040.651,1029.56,1028.266,30.25, ,1.3869,,11.091
15083,80.3281,1037.451,1029.561,1028.265,30.25, ,1.3869,,7.89
15084,80.3321,1062.024,1029.562,1028.263,30.25, ,1.3868,,32.462
15085,80.3361,998.8333,1029.563,1028.262,30.25, ,1.3868,,-30.7297
15086,80.3401,1131.063,1029.563,1028.26,30.25, ,1.3867,,101.5
15087,80.3441,1080.904,1029.564,1028.259,30.25, ,1.3866,,51.34
15088,80.3481,1071.119,1029.565,1028.257,30.25, ,1.3866,,41.554
15089,80.3521,1119.113,1029.566,1028.256,30.25, ,1.3865,,89.547
15090,80.3561,1071.056,1029.567,1028.254,30.25, ,1.3865,,41.489
15091,80.3601,1103.266,1029.568,1028.253,30.25, ,1.3864,,73.698
15092,80.3641,1053.728,1029.569,1028.251,30.25, ,1.3864,,24.159
15093,80.3681,1049.265,1029.57,1028.25,30.25, ,1.3863,,19.695
15094,80.3721,1023.942,1029.571,1028.248,30.25, ,1.3862,,-5.629
15095,80.3761,1046.448,1029.572,1028.247,30.25, ,1.3862,,16.876
15096,80.3801,1094.167,1029.573,1028.245,30.25, ,1.3861,,64.594
15097,80.3841,1065.697,1029.573,1028.244,30.25, ,1.3861,,36.124
15098,80.3881,1039.52,1029.574,1028.242,30.25, ,1.386,,9.946
15099,80.3921,1071.196,1029.575,1028.241,30.25, ,1.386,,41.621
15100,80.3961,1112.506,1029.576,1028.239,30.25, ,1.3859,,82.93
15101,80.4001,1116.118,1029.577,1028.238,30.25, ,1.3858,,86.541
15102,80.4041,1045.029,1029.578,1028.236,30.25, ,1.3858,,15.451
15103,80.4081,1000.067,1029.579,1028.235,30.25, ,1.3857,,-29.512
15104,80.4121,1049.874,1029.58,1028.233,30.25, ,1.3857,,20.294
15105,80.4161,1068.298,1029.581,1028.232,30.25, ,1.3856,,38.717
15106,80.4201,1080.245,1029.582,1028.23,30.25, ,1.3856,,50.663
15107,80.4241,1051.874,1029.583,1028.229,30.25, ,1.3855,,22.291
15108,80.4281,1064.549,1029.585,1028.227,30.25, ,1.3854,,34.964
15109,80.4321,1019.55,1029.586,1028.226,30.25, ,1.3854,,-10.036
15110,80.4361,1112.659,1029.587,1028.224,30.25, ,1.3853,,83.072
15111,80.4401,1046.821,1029.588,1028.223,30.25, ,1.3853,,17.233
15112,80.4441,1049.235,1029.589,1028.221,30.25, ,1.3852,,19.646
15113,80.4481,1101.954,1029.59,1028.22,30.25, ,1.3852,,72.364
15114,80.4521,1043.737,1029.591,1028.218,30.25, ,1.3851,,14.146
15115,80.4561,1015.389,1029.592,1028.217,30.25, ,1.385,,-14.203
15116,80.4601,1032.92,1029.59,1028.212,30.25, ,1.385,,3.33
15117,80.4641,1060.63,1029.588,1028.207,30.25, ,1.3849,,31.042
15118,80.4681,1062.07,1029.586,1028.202,30.25, ,1.3849,,32.484
15119,80.4721,1038.718,1029.583,1028.197,30.25, ,1.3848,,9.135
15120,80.4761,1062.349,1029.581,1028.193,30.25, ,1.3848,,32.768
15121,80.4801,1088.104,1029.579,1028.188,30.25, ,1.3847,,58.525
15122,80.4841,1082.205,1029.577,1028.183,30.25, ,1.3846,,52.628
15123,80.4881,1102.81,1029.575,1028.178,30.25, ,1.3846,,73.235
15124,80.4921,1077.657,1029.573,1028.173,30.25, ,1.3845,,48.084
15125,80.4961,1035.801,1029.571,1028.168,30.25, ,1.3845,,6.23
15126,80.5001,1081.289,1029.569,1028.164,30.25, ,1.3844,,51.72
15127,80.5041,1095.92,1029.567,1028.159,30.25, ,1.3844,,66.353
15128,80.5081,1039.107,1029.565,1028.154,30.25, ,1.3843,,9.542
15129,80.5121,1036.431,1029.563,1028.149,30.25, ,1.3842,,6.868
15130,80.5161,1045.89,1029.56,1028.144,30.25, ,1.3842,,16.33
15131,80.5201,1067.92,1029.558,1028.139,30.25, ,1.3841,,38.362
15132,80.5241,1061.218,1029.556,1028.135,30.25, ,1.3841,,31.662
15133,80.5281,1045.94,1029.554,1028.13,30.25, ,1.384,,16.386
15134,80.5321,1011.743,1029.552,1028.125,30.25, ,1.384,,-17.809
15135,80.5361,1084.356,1029.55,1028.12,30.25, ,1.3839,,54.806
15136,80.5401,1034.316,1029.548,1028.115,30.25, ,1.3838,,4.768
15137,80.5441,1012.208,1029.546,1028.11,30.25, ,1.3838,,-17.338
15138,80.5481,1049.172,1029.544,1028.105,30.25, ,1.3837,,19.628
15139,80.5521,1073.209,1029.542,1028.101,30.25, ,1.3837,,43.667
15140,80.5561,1053.797,1029.541,1028.096,30.25, ,1.3836,,24.256
15141,80.5601,1044.912,1029.539,1028.091,30.25, ,1.3836,,15.373
15142,80.5641,1025.677,1029.537,1028.086,30.25, ,1.3835,,-3.86
15143,80.5681,1043.448,1029.714,1028.081,30.25, ,1.3834,,13.734
15144,80.5721,1075.846,1029.712,1028.076,30.25, ,1.3834,,46.134
15145,80.5761,1056.217,1029.71,1028.072,30.25, ,1.3833,,26.507
15146,80.5801,1056.877,1029.708,1028.067,30.25, ,1.3833,,27.169
15147,80.5841,1075.6,1029.707,1028.062,30.25, ,1.3832,,45.893
15148,80.5881,1029.139,1029.705,1028.057,30.25, ,1.3832,,-0.566
15149,80.5921,1022.776,1029.703,1028.052,30.25, ,1.3831,,-6.927
15150,80.5961,1035.785,1029.702,1028.047,30.25, ,1.383,,6.083
15151,80.6001,1070.842,1029.7,1028.043,30.25, ,1.383,,41.142
15152,80.6041,1095.348,1029.698,1028.038,30.25, ,1.3829,,65.65
15153,80.6081,1122.738,1029.697,1028.033,30.25, ,1.3829,,93.041
15154,80.6121,1045.083,1029.695,1028.028,30.25, ,1.3828,,15.388
15155,80.6161,1062.623,1029.694,1028.023,30.25, ,1.3828,,32.929
15156,80.6201,1099.963,1029.692,1028.018,30.25, ,1.3827,,70.271
15157,80.6241,1042.689,1029.691,1028.014,30.25, ,1.3826,,12.998
15158,80.6281,1026.858,1029.689,1028.009,30.25, ,1.3826,,-2.831
15159,80.6321,1093.08,1029.687,1028.004,30.25, ,1.3825,,63.393
15160,80.6361,1024.209,1029.686,1027.999,30.25, ,1.3825,,-5.477
15161,80.6401,1063.303,1029.684,1027.994,30.25, ,1.3824,,33.619
15162,80.6441,1041.111,1029.683,1027.989,30.25, ,1.3824,,11.428
15163,80.6481,1033.504,1029.681,1027.984,30.25, ,1.3823,,3.823
15164,80.6521,1062.261,1029.68,1027.98,30.25, ,1.3823,,32.581
15165,80.6561,1052.579,1029.678,1027.975,30.25, ,1.3822,,22.901
15166,80.6601,1027.974,1029.677,1027.97,30.25, ,1.3821,,-1.703
15167,80.6641,1026.742,1029.676,1027.965,30.25, ,1.3821,,-2.934
15168,80.6681,1005.332,1029.674,1027.96,30.25, ,1.382,,-24.342
15169,80.6721,1013.77,1029.673,1027.955,30.25, ,1.382,,-15.903
15170,80.6761,1076.027,1029.671,1027.951,30.25, ,1.3819,,46.356
15171,80.6801,1055.394,1029.67,1027.946,30.25, ,1.3819,,25.724
15172,80.6841,1013.914,1029.669,1027.941,30.25, ,1.3818,,-15.755
15173,80.6881,1057.474,1029.667,1027.936,30.25, ,1.3817,,27.807
15174,80.6921,1082.53,1029.666,1027.931,30.25, ,1.3817,,52.864
15175,80.6961,1058.089,1029.665,1027.926,30.25, ,1.3816,,28.424
15176,80.7001,1028.298,1029.663,1027.922,30.25, ,1.3816,,-1.365
15177,80.7041,1129.647,1029.662,1027.917,30.25, ,1.3815,,99.985
15178,80.7081,1087.249,1029.661,1027.912,30.25, ,1.3815,,57.588
15179,80.7121,1060.441,1029.659,1027.907,30.25, ,1.3814,,30.782
15180,80.7161,1068.638,1029.658,1027.902,30.25, ,1.3813,,38.98
15181,80.7201,1089.281,1029.657,1027.897,30.25, ,1.3813,,59.624
15182,80.7241,1016.732,1029.656,1027.893,30.25, ,1.3812,,-12.924
15183,80.7281,1071.622,1029.655,1027.888,30.25, ,1.3812,,41.967
15184,80.7321,1030.619,1029.653,1027.883,30.25, ,1.3811,,0.966
15185,80.7361,1052.651,1029.652,1027.878,30.25, ,1.3811,,22.999
15186,80.7401,1110.745,1029.651,1027.873,30.25, ,1.381,,81.094
15187,80.7441,1073.234,1029.65,1027.868,30.25, ,1.3809,,43.584
15188,80.7481,1043.62,1029.649,1027.863,30.25, ,1.3809,,13.971
15189,80.7521,1034.399,1029.648,1027.859,30.25, ,1.3808,,4.751
15190,80.7561,1039.371,1029.647,1027.854,30.25, ,1.3808,,9.724
15191,80.7601,1054.665,1029.646,1027.849,30.25, ,1.3807,,25.019
15192,80.7641,1046.978,1029.645,1027.844,30.25, ,1.3807,,17.333
15193,80.7681,1056.762,1029.643,1027.839,30.25, ,1.3806,,27.119
15194,80.7721,1076.781,1029.642,1027.834,30.25, ,1.3805,,47.139
15195,80.7761,1067.082,1029.641,1027.83,30.25, ,1.3805,,37.441
15196,80.7801,1081.372,1029.64,1027.825,30.25, ,1.3804,,51.732
15197,80.7841,1078.099,1029.64,1027.82,30.25, ,1.3804,,48.459
15198,80.7881,1090.296,1029.639,1027.815,30.25, ,1.3803,,60.657
15199,80.7921,1112.649,1029.638,1027.81,30.25, ,1.3803,,83.011
15200,80.7961,1060.547,1029.637,1027.805,30.25, ,1.3802,,30.91
15201,80.8001,1013.946,1029.636,1027.801,30.25, ,1.3802,,-15.69
15202,80.8041,1095.516,1029.635,1027.796,30.25, ,1.3801,,65.881
15203,80.8081,1038.07,1029.634,1027.791,30.25, ,1.38,,8.436
15204,80.8121,1039.981,1029.633,1027.786,30.25, ,1.38,,10.348
15205,80.8161,1011.715,1029.632,1027.781,30.25, ,1.3799,,-17.917
15206,80.8201,995.645,1029.632,1027.776,30.25, ,1.3799,,-33.987
15207,80.8241,1038.231,1029.631,1027.772,30.25, ,1.3798,,8.6
15208,80.8281,1038.155,1029.63,1027.767,30.25, ,1.3798,,8.525
15209,80.8321,1042.84,1029.629,1027.762,30.25, ,1.3797,,13.211
15210,80.8361,1023.768,1029.629,1027.757,30.25, ,1.3796,,-5.861
15211,80.8401,1036.846,1029.628,1027.752,30.25, ,1.3796,,7.218
15212,80.8441,1090.833,1029.627,1027.747,30.25, ,1.3795,,61.206
15213,80.8481,1111.83,1029.626,1027.742,30.25, ,1.3795,,82.204
15214,80.8521,1080.619,1029.626,1027.738,30.25, ,1.3794,,50.993
15215,80.8561,1044.183,1029.625,1027.733,30.25, ,1.3794,,14.558
15216,80.8601,1051.921,1029.625,1027.728,30.25, ,1.3793,,22.296
15217,80.8641,1063.83,1029.624,1027.723,30.25, ,1.3792,,34.206
15218,80.8681,1060.418,1029.624,1027.718,30.25, ,1.3792,,30.794
15219,80.8721,1068.674,1029.623,1027.713,30.25, ,1.3791,,39.051
15220,80.8761,1026.214,1029.622,1027.709,30.25, ,1.3791,,-3.408
15221,80.8801,1065.54,1029.622,1027.704,30.25, ,1.379,,35.918
15222,80.8841,1042.414,1029.621,1027.699,30.25, ,1.379,,12.793
15223,80.8881,1049.686,1029.621,1027.694,30.25, ,1.3789,,20.065
15224,80.8921,1070.161,1029.62,1027.689,30.25, ,1.3789,,40.541
15225,80.8961,1068.923,1029.62,1027.684,30.25, ,1.3788,,39.303
15226,80.9001,1089.986,1029.62,1027.68,30.25, ,1.3787,,60.366
15227,80.9041,1051.383,1029.619,1027.675,30.25, ,1.3787,,21.764
15228,80.9081,1041.185,1029.619,1027.67,30.25, ,1.3786,,11.566
15229,80.9121,1047.711,1029.619,1027.665,30.25, ,1.3786,,18.092
